,sentence,Word,NER
13080,639,SFW,O
13081,639,http://yfrog.com/0fg2kfj,O
13083,640,I,O
13084,640,see,O
13085,640,her,O
13086,640,tomorrow,O
13087,640,:,O
13088,640,3,O
13089,640,so,O
13090,640,yeah~,O
13091,640,ca,O
13092,640,n't,O
13093,640,wait,O
13095,641,Pope,B-person
13096,641,Benedict,I-person
13097,641,trip,O
13098,641,:,O
13099,641,Why,O
13100,641,move,O
13101,641,John,B-person
13102,641,Henry,I-person
13103,641,Newman,I-person
13104,641,toward,O
13105,641,sainthood,O
13106,641,?:,O
13107,641,Pope,B-person
13108,641,Benedict,I-person
13109,641,XVI,I-person
13110,641,plans,O
13111,641,on,O
13112,641,Sunday,O
13113,641,during,O
13114,641,his,O
13115,641,sta,O
13116,641,...,O
13117,641,http://bit.ly/d7tM0r,O
13119,642,When,O
13120,642,you,O
13121,642,know,O
13122,642,what,O
13123,642,you,O
13124,642,want,O
13125,642,",",O
13126,642,and,O
13127,642,want,O
13128,642,it,O
13129,642,bad,O
13130,642,enough,O
13131,642,",",O
13132,642,you,O
13133,642,will,O
13134,642,find,O
13135,642,a,O
13136,642,way,O
13137,642,to,O
13138,642,get,O
13139,642,it,O
13140,642,.,O
13141,642,-,O
13142,642,Jim,B-person
13143,642,Rohn,I-person
13144,642,RT,O
13145,642,@TheSCICoach,O
13147,643,last,O
13148,643,day,O
13149,643,of,O
13150,643,sorting,O
13151,643,pope,B-person
13152,643,visit,O
13153,643,to,O
13154,643,birmingham,B-location
13155,643,stuff,O
13156,643,out,O
13157,643,.....,O
13158,643,hope,O
13159,643,it,O
13160,643,goes,O
13161,643,ok,O
13162,643,on,O
13163,643,sunday,O
13164,643,!!,O
13166,644,Is,O
13167,644,Joaquin,B-person
13168,644,Phoenix,I-person
13169,644,Our,O
13170,644,Modern,O
13171,644,Day,O
13172,644,Andy,B-person
13173,644,Kaufman,I-person
13174,644,?:,O
13175,644,...,O
13176,644,the,O
13177,644,bizarre,O
13178,644,events,O
13179,644,leading,O
13180,644,up,O
13181,644,to,O
13182,644,this,O
13183,644,moment,O
13184,644,",",O
13185,644,the,O
13186,644,movie,O
13187,644,could,O
13188,644,...,O
13189,644,http://bit.ly/aUZ2on,O
13191,645,My,O
13192,645,first,O
13193,645,assignment,O
13194,645,was,O
13195,645,a,O
13196,645,medical,O
13197,645,illustration,O
13198,645,job,O
13199,645,through,O
13200,645,a,O
13201,645,friend,O
13202,645,.,O
13203,645,After,O
13204,645,meeting,O
13205,645,with,O
13206,645,the,O
13207,645,surgeon,O
13208,645,",",O
13209,645,I,O
13210,645,comple,O
13211,645,...,O
13213,646,@MATHHOFFA,O
13214,646,@darealjustjuice,O
13215,646,yo,O
13216,646,I,O
13217,646,put,O
13218,646,that,O
13219,646,bitch,O
13220,646,boy,O
13221,646,in,O
13222,646,his,O
13223,646,place,O
13224,646,the,O
13225,646,other,O
13226,646,day,O
13227,646,.,O
13228,646,Do,O
13229,646,n't,O
13230,646,even,O
13231,646,waste,O
13232,646,ya,O
13233,646,time,O
13234,646,wit,O
13235,646,clowns,O
13237,647,@justinbieber,O
13238,647,I,O
13239,647,have,O
13240,647,chance,O
13241,647,with,O
13242,647,you,O
13243,647,?,O
13244,647,webcam,O
13245,647,enters,O
13246,647,Sunday,O
13247,647,7:00,O
13248,647,pm,O
13249,647,?,O
13250,647,please,O
13251,647,?,O
13252,647,to,O
13253,647,talk,O
13254,647,right,O
13255,647,!,O
13256,647,kisses,O
13257,647,on,O
13258,647,the,O
13259,647,chin,O
13261,648,RT,O
13262,648,@BiebersFairies,O
13263,648,:,O
13264,648,the,O
13265,648,day,O
13266,648,Justin,B-person
13267,648,Bieber,I-person
13268,648,was,O
13269,648,born,O
13270,648,was,O
13271,648,a,O
13272,648,rainy,O
13273,648,day,O
13274,648,",",O
13275,648,but,O
13276,648,it,O
13277,648,was,O
13278,648,no,O
13279,648,rain,O
13280,648,",",O
13281,648,NO,O
13282,648,!,O
13283,648,the,O
13284,648,heaven,O
13285,648,was,O
13286,648,crying,O
13287,648,cause,O
13288,648,he,O
13289,648,lost,O
13290,648,his,O
13291,648,most,O
13292,648,...,O
13294,649,@JessicaLynne6,O
13295,649,where,O
13296,649,you,O
13297,649,takin,O
13298,649,me,O
13299,649,tonight,O
13300,649,after,O
13301,649,u,O
13302,649,get,O
13303,649,off,O
13304,649,?,O
13305,649,i,O
13306,649,know,O
13307,649,u,O
13308,649,tryna,O
13309,649,kick,O
13310,649,it,O
13311,649,..,O
13312,649,lol,O
13314,650,@besocialonline,O
13315,650,dank,O
13316,650,je,O
13317,650,Gert,O
13318,650,Jan,O
13320,651,Exclusive,O
13321,651,:,O
13322,651,Rep,O
13323,651,.,O
13324,651,Steve,B-person
13325,651,King,I-person
13326,651,on,O
13327,651,ObamaCare,O
13328,651,",",O
13329,651,Tea,O
13330,651,Party,O
13331,651,",",O
13332,651,and,O
13333,651,Constitution,O
13334,651,Day,O
13335,651,:,O
13336,651,The,O
13337,651,inclusion,O
13338,651,of,O
13339,651,the,O
13340,651,Tenth,O
13341,651,Amendment,O
13342,651,in,O
13343,651,...,O
13344,651,http://bit.ly/cYITA8,O
13346,652,Long,O
13347,652,18k,O
13348,652,run,O
13349,652,done,O
13350,652,and,O
13351,652,in,O
13352,652,the,O
13353,652,books,O
13354,652,!,O
13355,652,Beauty,O
13356,652,day,O
13357,652,.,O
13358,652,Til,O
13359,652,now,O
13360,652,",",O
13361,652,at,O
13362,652,dentist,O
13363,652,",",O
13364,652,and,O
13365,652,lady,O
13366,652,next,O
13367,652,to,O
13368,652,me,O
13369,652,spilling,O
13370,652,over,O
13371,652,to,O
13372,652,my,O
13373,652,chair,O
13374,652,..,O
13375,652,Just,O
13376,652,belched,O
13377,652,.,O
13378,652,Loudly,O
13379,652,.,O
13380,652,+1,O
13382,653,Lingerie,B-group
13383,653,football,I-group
13384,653,league,I-group
13385,653,come,O
13386,653,on,O
13387,653,tonight,O
13389,654,...,O
13390,654,four,O
13391,654,fucking,O
13392,654,years,O
13393,654,I,O
13394,654,'ve,O
13395,654,been,O
13396,654,configuring,O
13397,654,iBGP,O
13398,654,and,O
13399,654,eBGP,O
13400,654,on,O
13401,654,Cisco,B-corporation
13402,654,AND,O
13403,654,Juniper,B-corporation
13404,654,routers,O
13405,654,for,O
13406,654,America,B-location
13407,654,'s,O
13408,654,largest,O
13409,654,wireless,O
13410,654,ISP,O
13411,654,...,O
13412,654,and,O
13413,654,I,O
13414,654,get,O
13415,654,a,O
13416,654,612,O
13418,655,looking,O
13419,655,forward,O
13420,655,to,O
13421,655,a,O
13422,655,weekend,O
13423,655,resting,O
13424,655,foot,O
13425,655,!!,O
13426,655,oh,O
13427,655,and,O
13428,655,the,O
13429,655,irish,O
13430,655,on,O
13431,655,sunday,O
13432,655,.,O
13434,656,RT,O
13435,656,@zahrock12,O
13436,656,:,O
13437,656,Fuck,O
13438,656,yeah,O
13439,656,its,O
13440,656,FRIDAY,O
13441,656,!!,O
13443,657,Going,O
13444,657,now,O
13445,657,.,O
13446,657,Be,O
13447,657,back,O
13448,657,later,O
13449,657,tonight,O
13450,657,.,O
13451,657,Thanks,O
13452,657,for,O
13453,657,all,O
13454,657,the,O
13455,657,Friday,O
13456,657,Fucking,O
13457,657,",",O
13458,657,appreciate,O
13459,657,it,O
13460,657,.,O
13461,657,Make,O
13462,657,love,O
13463,657,",",O
13464,657,not,O
13465,657,war,O
13466,657,:,O
13467,657,condoms,O
13468,657,are,O
13469,657,cheaper,O
13470,657,than,O
13471,657,guns,O
13472,657,.,O
13473,657,XOXO,O
13475,658,Day,O
13476,658,at,O
13477,658,T,O
13478,658,.,O
13479,658,epic,O
13480,658,interview,O
13481,658,and,O
13482,658,photo,O
13483,658,shoot,O
13484,658,with,O
13485,658,Marie,B-corporation
13486,658,Clair,I-corporation
13487,658,.,O
13488,658,@OHEMMGEEZY,O
13490,659,Sleeping,O
13491,659,later,O
13492,659,and,O
13493,659,later,O
13494,659,everyday,O
13495,659,",",O
13496,659,waking,O
13497,659,up,O
13498,659,earlier,O
13499,659,and,O
13500,659,earlier,O
13501,659,day,O
13502,659,by,O
13503,659,day,O
13504,659,.,O
13505,659,My,O
13506,659,eyes,O
13507,659,are,O
13508,659,getting,O
13509,659,smaller,O
13510,659,and,O
13511,659,smaller,O
13512,659,.,O
13514,660,She,O
13515,660,should,O
13516,660,nom,O
13517,660,me,O
13518,660,when,O
13519,660,she,O
13520,660,gets,O
13521,660,back,O
13522,660,!,O
13523,660,If,O
13524,660,she,O
13525,660,'s,O
13526,660,not,O
13527,660,tired,O
13528,660,that,O
13529,660,is,O
13530,660,.,O
13532,661,RT,O
13533,661,@TomsTop5,O
13534,661,:,O
13535,661,Check,O
13536,661,us,O
13537,661,out,O
13538,661,-,O
13539,661,we,O
13540,661,'re,O
13541,661,FEATURED,O
13542,661,on,O
13543,661,iTunes,O
13544,661,this,O
13545,661,week,O
13546,661,!,O
13547,661,Make,O
13548,661,sure,O
13549,661,to,O
13550,661,subscribe,O
13551,661,so,O
13552,661,Jobs,O
13553,661,knows,O
13554,661,you,O
13555,661,love,O
13556,661,us,O
13557,661,http://twitpic.com/2pdr8h,O
13559,662,@ashhleybrookee,O
13560,662,it,O
13561,662,may,O
13562,662,be,O
13563,662,nasty,O
13564,662,but,O
13565,662,...,O
13566,662,it,O
13567,662,works,O
13568,662,.,O
13570,663,nightmare,B-creative-work
13571,663,before,I-creative-work
13572,663,christmas,I-creative-work
13573,663,!!!,O
13575,664,USM,B-location
13576,664,get,O
13577,664,ready,O
13578,664,yours,O
13579,664,truly,O
13580,664,tonight,O
13581,664,at,O
13582,664,frat,B-location
13583,664,house,I-location
13584,664,Hattiesburg,I-location
13585,664,on,O
13586,664,the,O
13587,664,1s,O
13588,664,n,O
13589,664,2s,O
13590,664,!!,O
13592,665,Lots,O
13593,665,of,O
13594,665,Merlot,B-product
13595,665,on,O
13596,665,Thursday,O
13597,665,night,O
13598,665,means,O
13599,665,tired,O
13600,665,London,O
13601,665,Ladies,O
13602,665,are,O
13603,665,in,O
13604,665,bed,O
13605,665,by,O
13606,665,23.19,O
13607,665,on,O
13608,665,the,O
13609,665,Friday,O
13610,665,.,O
13611,665,Listening,O
13612,665,to,O
13613,665,the,O
13614,665,arts,O
13615,665,show,O
13616,665,on,O
13617,665,@BBCRadio4,O
13618,665,.,O
13620,666,....,O
13621,666,today,O
13622,666,is,O
13623,666,better,O
13624,666,than,O
13625,666,yesterday,O
13626,666,",",O
13627,666,but,O
13628,666,I,O
13629,666,hope,O
13630,666,tomorrow,O
13631,666,is,O
13632,666,better,O
13633,666,than,O
13634,666,today,O
13635,666,",",O
13636,666,because,O
13637,666,today,O
13638,666,still,O
13639,666,somewhat,O
13640,666,-,O
13641,666,SUCKS,O
13642,666,.,O
13644,667,@IzzieZac,O
13645,667,Told,O
13646,667,you,O
13647,667,!!,O
13648,667,:o,O
13649,667,)),O
13650,667,When,O
13651,667,'s,O
13652,667,she,O
13653,667,back,O
13654,667,again,O
13655,667,?,O
13657,668,Observances,O
13658,668,mark,O
13659,668,9/11,O
13660,668,anniversary,O
13661,668,:,O
13662,668,Observances,O
13663,668,in,O
13664,668,Temecula,B-location
13665,668,and,O
13666,668,elsewhere,O
13667,668,throughout,O
13668,668,the,O
13669,668,region,O
13670,668,last,O
13671,668,week,O
13672,668,marked,O
13673,668,the,O
13674,668,...,O
13675,668,http://dlvr.it/5Rckw,O
13677,669,Honored,O
13678,669,Double,O
13679,669,Diaomond,O
13680,669,as,O
13681,669,well,O
13682,669,:,O
13683,669,Jan,B-person
13684,669,Bloom,I-person
13685,669,...,O
13686,669,her,O
13687,669,two,O
13688,669,beautiful,O
13689,669,daughters,O
13690,669,surprised,O
13691,669,her,O
13692,669,on,O
13693,669,stage,O
13694,669,",",O
13695,669,it,O
13696,669,was,O
13697,669,just,O
13698,669,sooo,O
13699,669,...,O
13700,669,http://fb.me/JLLhbDl0,O
13702,670,RT,O
13703,670,@Quotealicious,O
13704,670,:,O
13705,670,Today,O
13706,670,",",O
13707,670,I,O
13708,670,saw,O
13709,670,a,O
13710,670,guy,O
13711,670,driving,O
13712,670,a,O
13713,670,Pepsi,B-corporation
13714,670,truck,O
13715,670,",",O
13716,670,drinking,O
13717,670,a,O
13718,670,Coke,B-product
13719,670,.,O
13720,670,MLIA,O
13721,670,#Quotealicious,O
13723,671,pulling,O
13724,671,an,O
13725,671,all,O
13726,671,nighter,O
13727,671,tonight,O
13728,671,....,O
13729,671,good,O
13730,671,times,O
13731,671,are,O
13732,671,approaching,O
13734,672,@bookpage,O
13735,672,We,O
13736,672,should,O
13737,672,'ve,O
13738,672,scheduled,O
13739,672,a,O
13740,672,meeting,O
13741,672,with,O
13742,672,Trisha,B-person
13743,672,in,O
13744,672,Paris,B-location
13745,672,for,O
13746,672,this,O
13747,672,week,O
13748,672,...,O
13749,672,#deau,O
13751,673,Who,O
13752,673,loves,O
13753,673,Friday,O
13754,673,?,O
13755,673,At,O
13756,673,the,O
13757,673,gym,O
13758,673,now,O
13759,673,!,O
13760,673,Excited,O
13761,673,for,O
13762,673,weekend,O
13763,673,plans,O
13764,673,!,O
13766,674,Time,O
13767,674,to,O
13768,674,have,O
13769,674,#sex,O
13771,675,The,B-creative-work
13772,675,Town,I-creative-work
13773,675,might,O
13774,675,be,O
13775,675,one,O
13776,675,of,O
13777,675,the,O
13778,675,best,O
13779,675,movies,O
13780,675,I,O
13781,675,have,O
13782,675,seen,O
13783,675,all,O
13784,675,year,O
13785,675,.,O
13786,675,So,O
13787,675,",",O
13788,675,so,O
13789,675,good,O
13790,675,.,O
13791,675,And,O
13792,675,do,O
13793,675,n't,O
13794,675,worry,O
13795,675,Ben,B-person
13796,675,",",O
13797,675,we,O
13798,675,already,O
13799,675,forgave,O
13800,675,you,O
13801,675,for,O
13802,675,Gigli,B-creative-work
13803,675,.,O
13804,675,Really,O
13805,675,.,O
13807,676,@Jsmoothhh,O
13808,676,it,O
13809,676,'s,O
13810,676,not,O
13811,676,supposed,O
13812,676,to,O
13813,676,rain,O
13814,676,till,O
13815,676,Sunday,O
13816,676,night,O
13817,676,.,O
13819,677,Going,O
13820,677,to,O
13821,677,the,O
13822,677,country,O
13823,677,fair,O
13824,677,today,O
13825,677,:),O
13827,678,Pope,B-person
13828,678,says,O
13829,678,religion,O
13830,678,',O
13831,678,marginalized':,O
13832,678,That,O
13833,678,'s,O
13834,678,why,O
13835,678,he,O
13836,678,ca,O
13837,678,n't,O
13838,678,get,O
13839,678,a,O
13840,678,headline,O
13841,678,printed,O
13842,678,anywhere,O
13843,678,",",O
13844,678,because,O
13845,678,religion,O
13846,678,is,O
13847,678,so,O
13848,678,mar,O
13849,678,...,O
13850,678,http://bit.ly/cBvt1u,O
13852,679,http://bit.ly/aTTQYq,O
13853,679,When,O
13854,679,Pepsi,B-corporation
13855,679,to,O
13856,679,ring,O
13857,679,usually,O
13858,679,confirm,O
13859,679,to,O
13860,679,",",O
13861,679,winning,O
13862,679,a,O
13863,679,Nokia,B-product
13864,679,5800,I-product
13865,679,?,O
13867,680,Just,O
13868,680,tried,O
13869,680,to,O
13870,680,watch,O
13871,680,The,B-creative-work
13872,680,Inbetweeners,I-creative-work
13873,680,for,O
13874,680,the,O
13875,680,first,O
13876,680,time,O
13877,680,",",O
13878,680,not,O
13879,680,entirely,O
13880,680,sure,O
13881,680,about,O
13882,680,it,O
13883,680,.,O
13885,681,But,O
13886,681,what,O
13887,681,happens,O
13888,681,when,O
13889,681,karam,O
13890,681,turns,O
13891,681,right,O
13892,681,around,O
13893,681,and,O
13894,681,bites,O
13895,681,you,O
13896,681,?,O
13897,681,And,O
13898,681,everything,O
13899,681,you,O
13900,681,stand,O
13901,681,for,O
13902,681,turns,O
13903,681,on,O
13904,681,you,O
13905,681,despite,O
13906,681,you,O
13907,681,?,O
13909,682,Today,O
13910,682,I,O
13911,682,justt,O
13912,682,felt,O
13913,682,special,O
13914,682,forr,O
13915,682,no,O
13916,682,reason,O
13917,682,&lt;,O
13918,682,3,O
13919,682,.,O
13920,682,It,O
13921,682,wass,O
13922,682,cool,O
13923,682,thou(,O
13924,682,:,O
13926,683,i,O
13927,683,think,O
13928,683,it,O
13929,683,'s,O
13930,683,better,O
13931,683,to,O
13932,683,go,O
13933,683,to,O
13934,683,bed,O
13935,683,after,O
13936,683,this,O
13937,683,bad,O
13938,683,day,O
13939,683,...,O
13941,684,JV,B-group
13942,684,soccer,I-group
13943,684,leads,O
13944,684,4-1,O
13945,684,after,O
13946,684,Benitez,B-person
13947,684,scores,O
13948,684,again,O
13949,684,",",O
13950,684,less,O
13951,684,than,O
13952,684,7,O
13953,684,mins,O
13954,684,to,O
13955,684,play,O
13957,685,@princessmariam9,O
13958,685,i,O
13959,685,know,O
13960,685,..,O
13961,685,i,O
13962,685,need,O
13963,685,to,O
13964,685,stop,O
13965,685,before,O
13966,685,my,O
13967,685,room,O
13968,685,is,O
13969,685,gonna,O
13970,685,get,O
13971,685,filled,O
13972,685,with,O
13973,685,water,O
13974,685,.,O
13976,686,Goin,O
13977,686,to,O
13978,686,my,O
13979,686,BEST,O
13980,686,friends,O
13981,686,birthday,O
13982,686,party,O
13983,686,2day,O
13984,686,.,O
13985,686,As,O
13986,686,u,O
13987,686,can,O
13988,686,see,O
13989,686,her,O
13990,686,name,O
13991,686,is,O
13992,686,taylor,B-person
13993,686,and,O
13994,686,i,O
13995,686,love,O
13996,686,her,O
13997,686,like,O
13998,686,a,O
13999,686,sister,O
14000,686,!,O
14001,686,~HAPPY,O
14002,686,B-DAY,O
14003,686,TAYLOR,B-person
14004,686,!!!,O
14005,686,LUVZ,O
14006,686,YA~,O
14008,687,Our,O
14009,687,Favorite,O
14010,687,YouTube,B-corporation
14011,687,Videos,O
14012,687,This,O
14013,687,Week,O
14014,687,:,O
14015,687,The,O
14016,687,Drama,O
14017,687,Edition,O
14018,687,:,O
14019,687,Had,O
14020,687,any,O
14021,687,epic,O
14022,687,meltdowns,O
14023,687,this,O
14024,687,week,O
14025,687,?,O
14026,687,You,O
14027,687,know,O
14028,687,",",O
14029,687,of,O
14030,687,the,O
14031,687,cryin,O
14032,687,...,O
14033,687,http://bit.ly/cuy0yt,O
14035,688,Pedigree,B-corporation
14036,688,Donates,O
14037,688,Dog,O
14038,688,Food,O
14039,688,for,O
14040,688,Blog,O
14041,688,Posts,O
14042,688,:,O
14043,688,These,O
14044,688,days,O
14045,688,",",O
14046,688,big,O
14047,688,brands,O
14048,688,usually,O
14049,688,look,O
14050,688,to,O
14051,688,the,O
14052,688,big,O
14053,688,social,O
14054,688,networks,O
14055,688,like,O
14056,688,Face,O
14057,688,...,O
14058,688,http://bit.ly/bYWzrq,O
14060,689,A,O
14061,689,day,O
14062,689,late,O
14063,689,but,O
14064,689,thank,O
14065,689,you,O
14066,689,=,O
14067,689,),O
14068,689,I,O
14069,689,love,O
14070,689,it,O
14072,690,@,O
14073,690,home,O
14074,690,chilling,O
14075,690,guess,O
14076,690,I,O
14077,690,'m,O
14078,690,staying,O
14079,690,in,O
14080,690,2day,O
14081,690,2,O
14082,690,rest,O
14083,690,this,O
14084,690,week,O
14085,690,was,O
14086,690,crazy,O
14087,690,but,O
14088,690,I,O
14089,690,'m,O
14090,690,ready,O
14091,690,for,O
14092,690,dis,O
14093,690,weekend,O
14095,691,Peace,O
14096,691,green,B-product
14097,691,tea,I-product
14098,691,time,O
14099,691,!!,O
14100,691,Happyzone,O
14101,691,!!!!,O
14102,691,:),O
14103,691,)))),O
14105,692,LADY,B-person
14106,692,GAGA,I-person
14107,692,IS,O
14108,692,BETTER,O
14109,692,THE,O
14110,692,5th,O
14111,692,TIME,O
14112,692,OH,O
14113,692,BABY(,O
14114,692,:,O
14116,693,Good,O
14117,693,start,O
14118,693,for,O
14119,693,sharks,B-group
14120,693,tonight,O
14121,693,can,O
14122,693,only,O
14123,693,get,O
14124,693,better,O
14125,693,.,O
14126,693,Played,O
14127,693,with,O
14128,693,short,O
14129,693,bench,O
14130,693,tonight,O
14131,693,.,O
14132,693,Thought,O
14133,693,Rocks,B-group
14134,693,well,O
14135,693,in,O
14136,693,game,O
14137,693,early,O
14138,693,though,O
14139,693,until,O
14140,693,',O
14141,693,unseen,O
14142,693,',O
14144,694,@sarahk47,O
14145,694,Okay,O
14146,694,The,O
14147,694,doc,O
14148,694,'s,O
14149,694,saying,O
14150,694,Keep,O
14151,694,it,O
14152,694,tamped,O
14153,694,down,O
14154,694,a,O
14155,694,coupla,O
14156,694,days,O
14157,694,then,O
14158,694,bring,O
14159,694,her,O
14160,694,out,O
14161,694,early,O
14162,694,?,O
14164,695,holy,O
14165,695,FUCK,O
14166,695,THIS,O
14167,695,IS,O
14168,695,THE,O
14169,695,MOST,O
14170,695,BORING,O
14171,695,DAY,O
14172,695,EVER,O
14173,695,.,O
14175,696,RT,O
14176,696,@SteevoSupremo,O
14177,696,:,O
14178,696,#The1906andPearlsShow,O
14179,696,THIS,O
14180,696,MONDAY,O
14181,696,@,O
14182,696,7:06,O
14183,696,:,O
14184,696,08pm,O
14185,696,!!!!!,O
14186,696,#MAINBUILDING,O
14187,696,ROOM,O
14188,696,.,O
14189,696,104,O
14190,696,!!!,O
14191,696,http://twitpic.com/2oeark,O
14192,696,SPECIAL,O
14193,696,PERF,O
14194,696,...,O
14196,697,In,O
14197,697,bed,O
14198,697,watching,O
14199,697,Day,O
14200,697,51,O
14201,697,HLs,O
14202,697,.,O
14203,697,(,O
14204,697,Awaiting,O
14205,697,Marcus,B-person
14206,697,Bentley,I-person
14207,697,!,O
14208,697,),O
14209,697,#BB11,B-creative-work
14211,698,@Starmaker73,O
14212,698,ya,O
14213,698,but,O
14214,698,it,O
14215,698,would,O
14216,698,have,O
14217,698,to,O
14218,698,go,O
14219,698,down,O
14220,698,Saturday,O
14221,698,morning,O
14222,698,and,O
14223,698,tht,O
14224,698,would,O
14225,698,ntake,O
14226,698,all,O
14227,698,day,O
14228,698,lol,O
14229,698,so,O
14230,698,id,O
14231,698,be,O
14232,698,cutting,O
14233,698,it,O
14234,698,close,O
14235,698,lol,O
14237,699,I,O
14238,699,got,O
14239,699,a,O
14240,699,very,O
14241,699,",",O
14242,699,very,O
14243,699,fun,O
14244,699,item,O
14245,699,from,O
14246,699,FedEx,B-corporation
14247,699,today,O
14248,699,.,O
14249,699,I'm,O
14250,699,so,O
14251,699,excited,O
14252,699,to,O
14253,699,add,O
14254,699,it,O
14255,699,to,O
14256,699,my,O
14257,699,demo,O
14258,699,bag,O
14259,699,!,O
14260,699,#PassionParties,O
14261,699,.,O
14262,699,#WAHM,O
14264,700,RT,O
14265,700,@LightCMS,O
14266,700,:,O
14267,700,Day,O
14268,700,6,O
14269,700,:,O
14270,700,Win,O
14271,700,1,O
14272,700,of,O
14273,700,10,O
14274,700,iPads,O
14275,700,from,O
14276,700,@LightCMS,O
14277,700,-,O
14278,700,RT,O
14279,700,to,O
14280,700,enter,O
14281,700,or,O
14282,700,read,O
14283,700,more,O
14284,700,http://speaklight.com/iPad,O
14286,701,SCOTT,B-person
14287,701,WEILAND,I-person
14288,701,Announces,O
14289,701,Memoir,O
14290,701,Release,O
14291,701,-,O
14292,701,Music,B-group
14293,701,News,I-group
14294,701,Net,I-group
14295,701,:,O
14296,701,MUSIC,O
14297,701,NEWS,O
14298,701,-,O
14299,701,Simon,B-group
14300,701,&amp;,I-group
14301,701,Schuster,I-group
14302,701,has,O
14303,701,announced,O
14304,701,a,O
14305,701,March,O
14306,701,8,O
14307,701,",",O
14308,701,20,O
14309,701,...,O
